List;ItemType;Context;Idiomaticity;Correctness;Context sentence;Target sentence;CritWord;EndQuestion;CorrectAnswer;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;In vroegere tijden bestond ons landschap voornamelijk uit heidevelden.;Om aan water te komen groef men een diepe rit in de grond.;rit;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;Op de oprit tilde Maaike de zware boodschappentas op.;Boven haar vloog een enorme zwerm spreeuwen in de geest naar het zuiden.;geest;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;incorrect;In zijn dissertatie beschreef de promovendus weinig doordachte argumentaties.;De conclusie van het proefschrift was te kort door de zenuw volgens de commissie.;zenuw;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;correct;In de hal hoort de man zijn pratende buren.;Die schandalige verhoging van de huur kan niet door de beugel volgens de bewoners.;beugel;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;incorrect;In de klas legde Jasper de evolutietheorie nogmaals uit.;Met dat antwoord sloeg de leerling de spijker op zijn stad volgens de meester.;stad;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;incorrect;Bij de therapeut sprak Chris zijn verschillende gedachtes uit.;Met het opbiechten van al zijn daden maakte hij schoon volk met zijn verleden.;volk;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;correct;In zijn kleine studentenwoning beschikte Ben over veel opbergruimte.;Hij stopte zijn opgevouwen kleren in een la van de kast op zijn kamer.;kast;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;correct;Aan de overzijde wacht een vrouw haar poedel op.;De hond zwemt moeiteloos van de ene naar de andere kant van het meer.;kant;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;incorrect;Bij de marine leerde Reinier verschillende steken en strikken.;Hij ging van boord en legde in de touwen een engel uit de zeevaart.;engel;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;correct;In zijn hand droeg de jongen een herkenbaar object.;Met het scherpe mes gaf hij het slachtoffer een dodelijke steek in de hals.;steek;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;Op de vlooienmarkt spreidde Tommy zijn blauwe verkoopkleed uit.;Hij legde de boeken netjes op elkaar op een hoge ruiter van meters hoog.;ruiter;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;Gedurende tien minuten staarde het meisje naar de woorden.;De meester schreef op het bord met een wit stuk decor uit een pakje.;decor;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;correct;In de uitverkoop verdoezelt de kortingssticker meestal de prijs.;Bij aanbiedingen zit maar al te vaak een addertje onder het gras na de aankoop.;gras;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;incorrect;Die publicatie deed de emoties in de VS oplaaien.;Het boek over de oorlog in Irak gooit olie op het spoor van bestaande discussies.;spoor;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;incorrect;Bij het eindgesprek stelde de beoordelaar veel kritische vragen.;Op zoek naar plagiaat voelde de docent een student aan de foto over diens scriptie.;foto;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;correct;In het actualiteitenprogramma praatten experts over de Afrikaanse geschiedenis.;Het grote leger met tanks hakte de vijand volledig in de pan in de woestijn.;pan;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;correct;In het bedrijfsleven veroorzaakt de concurrentie een hoge werkdruk.;Een dag niet werken betekent een dag geen brood op de plank voor een zelfstandige.;plank;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;incorrect;Dirk heeft veel nieuwe vrienden gemaakt bij de studentenvereniging.;Vanwege zijn drukke sociale leven staat zijn werk op een laag bietje de komende tijd.;bietje;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;incorrect;In de bibliotheek schrijft Jasmijn het artikel over asperges.;Ze wacht niet langer af en vat de koe bij de gevels als een expert.;gevels;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;Op het zandpad maakt een man een hard geluid.;De koe kijkt de boer aan en kauwt op het groene vlak uit het weiland.;vlak;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;Vanuit de voortuin zwaait de buurvrouw naar de wijkagent.;Op het hoofd van de man groeien nog maar een paar kippen zo te zien.;kippen;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;correct;Na de wetswijziging stelde de interviewer veel diepgaande vragen.;De journalist was nieuwsgierig en vroeg de minister het hemd van het lijf over de kwestie.;lijf;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;correct;In Nederland hebben we nog nooit een orkaan meegemaakt.;Als het harder waait dan windkracht 9 spreekt men van een zware storm bij het KNMI.;storm;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;correct;In mijn lunchtrommel heb ik lekker dik belegde sandwiches.;Voor een boterham met hagelslag smeer ik altijd eerst een dikke laag boter op het brood.;boter;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;correct;In het kookprogramma demonstreert de chef zijn verfijnde braadkunsten.;Om aanbranden te voorkomen zet de kok de pan op een kleiner pitje en loopt weg.;pitje;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;incorrect;Aziatische gerechten bereidt men vaak in een hete wok.;De kok bakte het vlees en de gesneden groenten in de stalen tak in de keuken.;tak;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;correct;Voor bedtijd las moeder nog een spannend verhaaltje voor.;In plaats van een hand droeg de piraat aan zijn rechterarm een haak sinds het ongeluk.;haak;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;Na een korte fietstocht betrad Manon de kleine collegezaal.;Omdat ze dacht dat ze te laat was keek ze op de maat aan de wand.;maat;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;incorrect;Op de bovenverdieping betrapte de schoonmaakster een nieuwsgierige vrouw.;Bij het stiekeme afluisteren ging haar mobieltje af en viel ze door de beer door het geluid.;beer;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;correct;Op het schoolplein vertelde een leerling al zijn belevenissen.;De pizzakoerier die zijn brommer de gracht in gooide was echt niet goed snik volgens mij hem.;snik;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;incorrect;De uitsmijter zette op Daans arm een duidelijk merkteken.;Om de discotheek later weer in te kunnen kreeg hij op zijn hand een spreker met het logo.;spreker;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;Om half vier luidt de meester de laatste schoolbel.;Het meisje pakt haar jas van de kapstok en steekt haar arm door de gids van het kledingstuk.;gids;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;Aan de overkant liep een man zijn huis uit.;De dikke man wilde een stukje gaan rijden en hees met moeite zijn zware slot in de auto.;slot;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;correct;Bij haar vorige baan kon Yvette geen zwangerschapsverlof opnemen.;Ze werd voor het blok gezet op die manier.;blok;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;correct;In zijn familie heeft arme Robin nog vier zussen.;Hij is altijd het zwarte schaap van de familie geweest.;schaap;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;incorrect;In de concertzaal zong iedereen luidkeels alle hits mee.;Het uitzinnige publiek ging volledig uit zijn blad bij de show gisteravond.;blad;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;correct;Vanaf het balkon kijken twee vrouwen naar hun buurjongen.;De agressieve jongere ging volledig door het lint toen er politie kwam.;lint;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;correct;Sinds vanochtend vroeg kampt de man met hevige rugpijn.;De bouwvakker monteerde de schoorsteen op een dak van een huis gisteravond.;dak;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;correct;Bij een blusactie ontsnapte Kees ternauwernood aan de dood.;De brandweerman kroop door het oog van de naald bij die gevaarlijke brand.;naald;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;incorrect;De conservator hing een satijnen band voor de museumdeur.;Bij de officiële opening knipte de koningin het hert door met een schaar.;hert;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;correct;In zijn kelder vond de hoteleigenaar een vergeten kunstschat.;Bij de veiling deed de rijke man een bod op een mooi schilderij.;bod;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;Oma had nog genoeg bezigheden op haar oude dag.;Uit de naaidoos pakte ze een lange scherpe prooi om mee te naaien.;prooi;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;incorrect;Coen waardeert de hulp van Nina in het huishouden.;Hij stelt de steun van zijn vrienden erg op tekst in deze moeilijke periode.;tekst;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;incorrect;In het café brengt een discussie een vechtpartij teweeg.;De bokser slaat de kroegbaas in een keer buiten bewijs in zijn eigen kroeg.;bewijs;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;In de huiskamer begroet Jan de grote groep visite.;Hij snijdt de taart en geeft Marie het grootste dier omdat ze jarig is.;dier;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;correct;In de haven wachtte een zeilboot op zijn bemanningslid.;Na een borrel stapte de matroos aan boord van het schip met de blauwe kajuit.;schip;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;correct;In een doos vindt een jongen zijn opa's dagboek.;In de uitgestrekte woestijn strompelt de dorstige man door het zand tot het donker wordt.;zand;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;correct;Met tegenzin naderden Luuk en Simon het donkere huis.;De jongens belden bij de enge buurman aan met lood in hun schoenen en renden toen weg.;schoenen;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;incorrect;Onder het avondeten vertelde Lars over zijn eerste werkdag.;Voor iemand die net begon had de docent veel noten op zijn pech op de nieuwe school.;pech;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;correct;Met een hamertje tikte de arts boven het scheenbeen.;Het gewricht dat de schakel vormt tussen boven- en onderbeen is je knie en niet je elleboog.;knie;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;correct;In Emmen verwelkomde de dierentuin hun drie nieuwe bewoners.;In zijn nieuwe verblijf keek de gorilla eerst voorzichtig de kat uit de boom vanuit een rustig hoekje.;boom;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Literal;incorrect;In haar boek stuitte Lotte op een bekende scène.;Bij het gemaskerde bal vroeg de heer een dame of zij de volgende vlieg met hem wilde doen.;vlieg;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;correct;Voor de nachtclub pakt de politie meerdere criminelen op.;En wederom ontspringt de maffiabaas de dans terwijl zijn maten worden ingerekend.;dans;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;incorrect;Tijdens het college behandelde de docent de verschillende onderzoeksthema's.;In zijn presentatie kwamen veel onderwerpen aan tik die al eerder genoemd waren.;tik;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;correct;Tegen alle verwachtingen in wijzigt Femke haar keuze niet.;Iedereen heeft kritiek, maar ze houdtvoet bij stuk omdat haar besluit vast staat.;stuk;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;incorrect;In de speeltuin roept een vader zijn jongste zoon.;Schrijf die mooie nieuwe fiets maar op je golf nu je stout bent geweest.;golf;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;incorrect;In sommige aspecten lijkt de mens op een machine.;Achter de ribben tussen de longen klopt het doel als motor van het lichaam.;doel;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;correct;Hans maakt een geheel nieuwe start in zijn carrière.;Na zijn vrijlating begint hij weermet een schone lei zijn leven op te bouwen.;lei;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;incorrect;De schilder verandert de wandkleur met een likje saus.;Met een roller bestrijkt hij de muur met de druif die hij gisteren heeft gekocht.;druif;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;incorrect;De veehouder scheerde zijn dieren kaal voor de zomer.;In de wei legde de boer wat wol van het toneel te drogen in de zon.;toneel;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Literal;incorrect;In Nijmegen vind je een restaurant op een schip.;Op de Waal kun je pannenkoeken eten op een varende huid en zwemmen als je wilt.;huid;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;incorrect;In het Pinksterweekend ging ik bij mijn schoonouders langs.;Ze hadden net taart gebakken dus ik viel met mijn neus in de emmer toen ik op bezoek kwam.;emmer;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;correct;In dat sfeervolle eetcafé ontmoette Maartje haar huidige man.;Ze was compleet in de wolken na het zien van de jongen.;wolken;;;;;;;;;;;;;;;;;;;;
3;experimental;Predictive;Idiomatic;incorrect;Door haar dementie herinnerde oma zich weinig van vroeger.;Haar geheugen liet haar dikwijls in de firma als het over de oorlog ging.;firma;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;incorrect;De minister haalt voor de camera een discussiepunt aan.;Immigranten krijgen het Nederlands niet snel onder de lijn omdat het een lastige taal is.;lijn;;;;;;;;;;;;;;;;;;;;
3;experimental;Neutral;Idiomatic;correct;In de winter ontwierp de directie een ander beleidsplan.;Het nieuwe project komt goed uit de verf sinds we er ons best op doen.;verf;;;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Idiomatic;correct;In het jeugdjournaal vertelt de jonge nieuwslezer over Utrecht.;De stad is het beu om geweld tegen ambtenaren te moeten tolereren.;beu;Ging het nieuws over Amsterdam?;nee;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Literal;correct;De bedrijfsleider opent een nieuw filiaal op het industrieterrein.;De winkel verkoopt lange bezems waarmee je in alle hoekjes kunt komen.;bezems;Verkoopt de winkel kleding?;nee;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Idiomatic;correct;Via de terasdeuren stapte Leonie de zonnige achtertuin in.;Ze maakte de blits met haar nieuwe jurk.;blits;Had Leonie een nieuwe jas?;nee;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Idiomatic;correct;In de schaatshal bestudeerden de bezoekers Rintje Ritsma's foto.;De sporter gaf er de brui aan toen hij oud en stijf begon te worden.;brui;Schaatst Rintje Ritsma nog steeds?;nee;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Literal;correct;In Emmen wachtten Aniek en opa op de bus.;Ze bracht hem naar de filmer met een smoesje.;filmer;Namen Aniek en opa een taxi?;nee;;;;;;;;;;;;;;;;;;
3;filler;Predictive;Literal;correct;Hessel gaf Kevin twee flessen wasmiddel voor de voorraadkast.;Kevin sloeg hem met een flacon toen hij hem belachelijk maakte.;flacon;Sloeg Kevin Hessel met een knuffel?;nee;;;;;;;;;;;;;;;;;;
3;filler;Predictive;Literal;correct;Bij het kerstdiner proefde Melanie voorzichtig het warme kaasmengsel.;Er zat wijn in de fondue die haar oma gemaakt had.;fondue;Had oma soep gemaakt?;nee;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Literal;correct;In de vroege ochtendzon deed de veehouder een ontdekking.;De boer gaf er de fret de schuld van dat zijn kuikens dood waren.;fret;Leefden de kuikens nog?;nee;;;;;;;;;;;;;;;;;;
3;filler;Predictive;Idiomatic;correct;Met enige teleurstelling gooide Adam de nutteloze troep weg.;Er zat niets van zijn gading bij de spullen van zolder.;gading;Vond Adam de spullen mooi?;nee;;;;;;;;;;;;;;;;;;
3;filler;Predictive;Literal;correct;In zijn puberteit ging  Sjors met gure kerels om.;Hij stond vaak bij de gozers die het plein onveilig maakten.;gozers;Had Sjors betrouwbare vrienden?;nee;;;;;;;;;;;;;;;;;;
3;filler;Predictive;Literal;correct;Sinds vorig jaar verwaarloost Maartje twee van haar schoolvakken.;De leerling komt bij gym en frans altijd te laat.;gym;Doet Maaike haar best op school?;nee;;;;;;;;;;;;;;;;;;
3;filler;Predictive;Idiomatic;correct;Tegen de avond fietst Leonie naar de plaatselijke kroeg.;Ze gaat de hort op met haar vriendinnen.;hort;Blijft Leonie thuis?;nee;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Idiomatic;correct;In het radioprogramma ondervroeg de interviewer een jonge gitarist.;De band gaf hem van jetje op het festival en wierf veel nieuwe fans.;jetje;Kreeg de band veel fans?;ja;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Idiomatic;correct;In het praatprogramma bespreekt de presentatrice een bekende Nederlander.;Zijn verstand van voetbal staat buiten kijf volgens de kijkers.;kijf;Bespreekt de presentatrice het weer?;nee;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Literal;correct;Met enige verbazing staart moeder naar haar zoon Olivier.;Hij haalde een klont uit de brei.;klont;Staarde vader naar Olivier?;nee;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Idiomatic;correct;Vanachter het bureau keek Noortje naar haar jonge leerlingen.;Ze raakte de kluts kwijt door alle commotie.;kluts;Keek Noortje naar het raam?;nee;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Literal;correct;Zonder moeite klom de vrouw over het ijzeren hek heen.;Ze gebruikte de lasso om het paard te vangen.;lasso;Had de vrouw een lasso?;ja;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Literal;correct;Tijdens het laatste lesuur keken de leerlingen een documentaire.;Het dorp op Krakatao is onder lava bedolven bij de vulkaanuitbarsting.;lava;Is Krakatao getroffen door een vulkaanuitbarsting?;ja;;;;;;;;;;;;;;;;;;
3;filler;Predictive;Literal;correct;Sinds hun ontmoeting hield Douwe zielsveel van zijn vriendinnetje.;Hij had haar lief met heel zijn hart.;lief;Is Douwe verliefd?;ja;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Idiomatic;correct;Met gefronsde wenkbrauwen las de jongeman zijn nieuwe boek.;De politie werd in de luren gelegd door de slimme inbrekers.;luren;Las de jongeman een tijdschrift?;nee;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Idiomatic;correct;Bij de lantaarnpaal zag Wouter een volle portemonnee liggen.;Nora nam hem in de maling met een trucje.;maling;Zag Wouter een telefoon liggen?;nee;;;;;;;;;;;;;;;;;;
3;filler;Neutral;Idiomatic;correct;Na een zware werkdag kijkt de loodgieter graag televisie.;Real Madrid maakt korte metten met het lokale team van amateurs.;metten;Keek de loodgieter naar het journaal?;nee;;;;;;;;;;;;;;;;;;
3;filler;Predictive;Idiomatic;correct;Hessel kreeg een fikse straf voor zijn slechte gedrag.;Otto gaf hem op zijn mieter toen hij niet mee wilde werken.;mieter;Kreeg Hessel straf?;ja;;;;;;;;;;;;;;;;;;
